#KE	frac
0	0.0
50	0.0
100	0.0
150	0.0
200	0.0
250	0.0
300	0.0
350	0.0
400	0.02203176865517694
450	0.049054225677339906
500	0.1065415719342677
550	0.17416243492702244
600	0.28326029677836556
650	0.42428745565858134
700	0.5453606754519068
750	0.5538717000168152
800	0.5108723226038053
850	0.47473550727991337
900	0.4621792917688489
950	0.46651736317042725
1000	0.482604424703169
