#KE	frac
0	0.0
50	0.0
100	0.0044429372941476196
150	0.004710466106137265
200	0.009466773750911137
250	0.016729763248584235
300	0.017851852100990388
350	0.02090282849416734
400	0.10219057893530893
450	0.15452961139817165
500	0.21719404671152356
550	0.26695686719086864
600	0.34116345653305574
650	0.4055433114250856
700	0.4543558540753125
750	0.475620045013029
800	0.47099501590248233
850	0.46190347182884683
900	0.472462580443009
950	0.4916138778952088
1000	0.5158813828460943
