#KE	frac
0	0.9975633139053288
50	0.929513558746635
100	0.745969548469898
150	0.5539097210067517
200	0.48326017412966843
250	0.3326619551283371
300	0.33598193694094797
350	0.48005437081541674
400	0.3769108143424783
450	0.3099042020964169
500	0.24469010074584405
550	0.22309173211804215
600	0.19957195970106184
650	0.19279858877243958
700	0.1922358585393046
750	0.18275427680192832
800	0.18318029885961462
850	0.16688507580270165
900	0.1502456045910275
950	0.15329468318718642
1000	0.1499935558706019
