#KE	frac
0	0.927487486059857
50	0.8778054887888416
100	0.7212153584338472
150	0.5099219617671022
200	0.47780266954638184
250	0.5337408677501119
300	0.5666205817138384
350	0.5655162313945907
400	0.48244970009719046
450	0.4199072703955805
500	0.36184953034503703
550	0.33695395152057456
600	0.2908719457383346
650	0.29057945766566756
700	0.2931133321414359
750	0.2856281853783162
800	0.26048293866385885
850	0.23704166360496728
900	0.24027909349267654
950	0.231432044079516
1000	0.23434220667089303
