#KE	frac
0	0.0
50	0.7529884865314841
100	0.6409287665022291
150	0.45875286932145204
200	0.488251628719708
250	0.36134685125235355
300	0.26626237651964857
350	0.3160268064789657
400	0.22187658276010908
450	0.15529366096247393
500	0.11278172407403955
550	0.09316351700899331
600	0.08973579662105982
650	0.08301005858868668
700	0.08354560731330242
750	0.0886092642881668
800	0.07538925025417
850	0.06510036978341258
900	0.061910986712598426
950	0.05835940644038699
1000	0.05739558804561459
