#KE	frac
0	0.9023127647279774
50	0.8615385731797442
100	0.704031646696083
150	0.4841368200506009
200	0.4371656502612951
250	0.49894120094620303
300	0.52694399086005
350	0.5338165609188017
400	0.44668122331173105
450	0.3913881076576189
500	0.3332155647757264
550	0.30237374767334535
600	0.27906740318505024
650	0.2706657503137513
700	0.2652841571094103
750	0.25659437090951775
800	0.23634743682917667
850	0.22043473264447144
900	0.22160730683457958
950	0.21212410447593597
1000	0.21231344155085835
