#KE	frac
0	0.0
50	0.007837504171088838
100	0.1545271604784915
150	0.3355934642962111
200	0.35901673723180216
250	0.3035743750310621
300	0.27215181948610934
350	0.2643489952774082
400	0.277656487164774
450	0.2856605678672771
500	0.2997897864930126
550	0.2901280456997433
600	0.29914814595644074
650	0.27608705767792474
700	0.26831936698713327
750	0.2611317083238127
800	0.2737667370432083
850	0.2817242791010151
900	0.27750023422616876
950	0.28029386343993085
1000	0.26367853601143415
