#KE	frac
0	0.36363636363636365
50	0.3026315789473684
100	0.2679588926698745
150	0.4779445438147809
200	0.49868634656851457
250	0.6038952800496622
300	0.627246845999531
350	0.5880318641480633
400	0.5514397006033759
450	0.5577246461002232
500	0.5174815190754614
550	0.48677141016137865
600	0.4474143861084257
650	0.4156893226809399
700	0.38034250476669473
750	0.36598095945964965
800	0.3823145920122469
850	0.3903660649048921
900	0.38914732419034764
950	0.38455786723597435
1000	0.37458628789900306
