#KE	frac
0	0.0
50	0.6697366227704618
100	0.822561900143927
150	0.9292979950373271
200	0.9614057106997177
250	0.9741845228908463
300	0.9800770892664245
350	0.9845151561222351
400	0.9779644806181198
450	0.95094577432266
500	0.8934584280657324
550	0.8258375650729776
600	0.7167328237973046
650	0.5757125443414186
700	0.45463932454809325
750	0.4461282999831848
800	0.48912289098958955
850	0.5252598646759907
900	0.5378207082311511
950	0.5334782108366012
1000	0.5173955752968309
