#KE	frac
0	0.0
50	0.01504955026273962
100	0.18941158220300364
150	0.3972564651799376
200	0.40446106094574724
250	0.36232010831533146
300	0.323396578836038
350	0.3253959949467802
400	0.3371843629869162
450	0.3374923654938832
500	0.34521786071212335
550	0.3401311803132228
600	0.3387281958236476
650	0.32154238929483225
700	0.2927745637987689
750	0.2995023579609252
800	0.2971502612400305
850	0.3067657877855281
900	0.3027540122130224
950	0.3122243144293796
1000	0.30434239649990097
