#KE	frac
0	0.0
50	0.012488659106318965
100	0.17351183534815037
150	0.3603143777672359
200	0.3812071119236049
250	0.32657575515802617
300	0.30572378596564975
350	0.29698647268721956
400	0.294393004146177
450	0.30683212763708057
500	0.3188810175203377
550	0.30994163765838645
600	0.3061620732208967
650	0.28950038845395326
700	0.2695746617643996
750	0.27612126904000234
800	0.28321905412385334
850	0.2913706461490214
900	0.2876432069613888
950	0.2953567498371774
1000	0.2856971855658064
