#KE	frac
0	0.0
50	0.016102757598648074
100	0.16003153081639698
150	0.3640750166226956
200	0.41539085980696433
250	0.519899945743982
300	0.5054102312952276
350	0.34372186243554076
400	0.35933553419412134
450	0.36891074154834963
500	0.38519514466678967
550	0.36913094049948725
600	0.3508560805978763
650	0.33134604318582733
700	0.31993477392537184
750	0.3083125650995512
800	0.3240876917027133
850	0.32163883711546226
900	0.32312720491401437
950	0.31432773256366514
1000	0.31002409112990376
