#KE	frac
0	0.0
50	0.05010854764132803
100	0.08940664441220102
150	0.07449796247686626
200	0.08856221693301412
250	0.12870910161089608
300	0.13199720089325914
350	0.14188555230271999
400	0.15842091695383823
450	0.17354665829756305
500	0.18738240886307117
550	0.181675590491179
600	0.17352569705536713
650	0.15893604510393966
700	0.14442681379843125
750	0.13957780043954127
800	0.13688163586315374
850	0.1323492112291759
900	0.13100000961270414
950	0.12711929689414894
1000	0.11322831054755271
