#KE	frac
0	0.0
50	0.19031960476962076
100	0.23859626682933852
150	0.16666617647202997
200	0.1683769915605431
250	0.1777710276315112
300	0.1860212115497363
350	0.21081562418971692
400	0.12106537530266342
450	0.18166986157666365
500	0.1905968821273716
550	0.184873672009657
600	0.17820031512265466
650	0.15806442565039025
700	0.14154416208193535
750	0.12951190327298984
800	0.13326088398478564
850	0.1309229846180219
900	0.11949360265805821
950	0.11846847010406661
1000	0.11207472342529115
